Age,Fare,SibSp,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Survived
2.3442083837182692,-0.18763106985097075,1.4171812799282668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.9277170428611995,0.42228065463524855,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.047712540081475054,-0.8472989215654865,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.7357176973501998,0.9988603380366269,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.3834795170101215,1.2060518632830861,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.41425008670151464,-0.3782037705669475,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.37764357805979815,-0.9102666972715863,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.047712540081475054,-0.5310443411926639,0.711530850088466,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-2.559903181513353,-0.5477218772709023,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.9665995248686465,-0.5381655595159777,-0.6997700095911359,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.7083144858609349,-0.6258016036761317,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.047712540081475054,-0.9102666972715863,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.34946307089469514,-0.2426307633326223,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.047712540081475054,-0.7507686850753419,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,-0.11939350214462073,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,-0.8019343371244925,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.42182378590001596,-0.8252756841516679,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0067347378060418,-0.7708775890785566,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.5541824990594695,0.5475980806336765,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.22130929455460777,-0.3782037705669475,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.32372664130710405,-0.9102666972715863,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.9556040924344422,-0.8038454864209092,0.711530850088466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.047712540081475054,-0.8852570413410297,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.7264969102975525,1.9795564902811396,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.047712540081475054,-0.8351516076284421,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5935057881904047,-0.679086058506049,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.047712540081475054,-0.9102666972715863,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.0185940614101767,-0.3897205992804955,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.1398780229457113,-0.8664078109845907,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9884066306149972,0.49004773286667974,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2.6260096337342693,-0.3782037705669475,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.0385670334149928,-0.9102666972715863,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.047712540081475054,-0.26728051009825526,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.294257665547074,-0.9036623622941153,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.07477679007586366,-0.3929802047116588,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.047712540081475054,-0.47472043538064435,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.928878420654755,-0.3782037705669475,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.2032707742828057,0.9889006991130466,-0.6997700095911359,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.047712540081475054,-0.9102666972715863,0.005880420248664987,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.8551198145443989,-0.047836470827064694,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6345150514004402,-0.8817293979316184,0.005880420248664987,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.392344245787157,-0.41557990566431036,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.1369007375892077,3.302399763871297,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.047712540081475054,-0.9102666972715863,1.4171812799282668,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.056838182206070155,1.3461450791116714,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.8158949597235607,0.3571099506653419,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-1.2002871292294768,0.013205288500587133,-1.4054204394309369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.9124933616466637,-0.6137140183246229,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.750282308377917,-0.8608393909842218,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,0.7399721032909533,0.711530850088466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.08713935206284014,2.2623507419729276,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.0994179711891685,-0.43526196144639856,0.005880420248664987,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.2901060153410362,-0.8455496893118359,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.3437577659736218,1.8840529466372422,1.4171812799282668,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.375247169564863,-0.9102666972715863,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.4421834079257079,-0.15876749018362524,-0.6997700095911359,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.6035984129065886,-0.04793256144995804,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.392345777099929,-0.8211972142611937,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.4568072107341379,-0.7357538943875437,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.8445446254616673,-0.25117403302284647,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.3340568612073318,0.5952297229737719,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.9470961560778228,-0.3782037705669475,0.711530850088466,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.047712540081475054,1.524812909797829,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0596815136403535,-0.9029285562717668,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2628161179597444,-0.8719957184688998,1.4171812799282668,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.326680123714356,-0.8732727922869508,0.711530850088466,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-2.478034355205908,-0.32860262013517055,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.9700966103650511,-0.4938953488349222,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-2.2321620593372575,0.19620841696819322,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.007005755386627,2.4911874172540327,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0001315286236405,0.036674069027166654,-1.4054204394309369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.288545680303381,-0.6119780645739384,-1.4054204394309369,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4788006580281895,-0.4174500836737896,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.358536435122275,-0.5787991281797269,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,1.991805852389655,-0.6997700095911359,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.047712540081475054,-0.048167650640842205,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.6440650800579477,-0.5032784500823041,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.047712540081475054,3.3511843362489535,-0.6997700095911359,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-2.512919880430236,-0.3782037705669475,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5273645608892774,-0.8827218503555427,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9615300129785354,1.4064988724337244,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.0307939343129515,1.198011791432332,-1.4054204394309369,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.4458720724673204,-0.3782037705669475,0.005880420248664987,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.163023066228846,-0.6247205274200405,1.4171812799282668,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.2940770908303905,-0.3069590720158947,0.005880420248664987,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.40560852715047774,-0.7262362257098595,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.07100589681803525,-0.6400664809304266,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.047712540081475054,-0.512548432239151,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.9054704738085002,2.4710674194087554,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.5878685370063006,-0.24045227832161525,0.711530850088466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0293832532391726,0.629647850483962,-0.6997700095911359,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.047712540081475054,-0.1345371347988102,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.047712540081475054,0.10250333535189736,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.29736440978369916,0.6648068036072622,-1.4054204394309369,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.4188221819452111,0.6873374653619374,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3237598590682409,-0.48224482814835756,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.1866642183897502,-0.11039802601538902,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.32037342208137093,-0.47847353005271864,-0.6997700095911359,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.1647278785453525,0.7176488526970377,0.005880420248664987,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.047712540081475054,2.6523321807329188,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4542117598900933,2.9008604344746156,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.22927793409571753,-0.4024280242246826,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6250509382148938,0.4541121002914031,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.18668307922400257,1.1749698990682729,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,0.2139879144238436,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.047712540081475054,0.20665836702105744,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.7781312660773088,-0.739585293944211,1.4171812799282668,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.18894966710888794,-0.3960205655944198,0.711530850088466,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.7650710713221671,-0.7754570162053199,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.5094094465355614,-0.8444220456663255,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.4668397718359896,1.9957567680168697,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.2615930153561488,-0.9102666972715863,-1.4054204394309369,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.1170463853206314,-0.9102666972715863,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.6099643376539903,-0.45021600348676794,-1.4054204394309369,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.5778466722555782,-0.4455400626991002,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.047712540081475054,-0.9102666972715863,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.41978735794640654,-0.9102666972715863,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.4889529769729453,0.6695933593779995,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.7899435095455614,-0.9102666972715863,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.9896463020677787,0.8107826599152136,0.711530850088466,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.5535893476484826,-0.6805762072626814,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-2.4200269914484926,0.3935021684201021,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,0.35948944235704816,-1.4054204394309369,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.047712540081475054,-0.9102666972715863,-0.6997700095911359,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.011343233968489342,-0.8636850197774527,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.4303170558553852,0.8344901078887045,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.4041107379160742,-0.885776951206492,1.4171812799282668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.7935901679468431,1.247093946506386,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.3070261022230727,-0.2891533351127497,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4245998493117603,-0.8923983322212548,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.05813209130117532,0.6523453466461342,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.20049123848066644,-0.3782037705669475,0.005880420248664987,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.047712540081475054,-0.9102666972715863,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.047712540081475054,-0.4585329752425049,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4189435807657605,1.0179578385832575,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.33444222516656463,1.0811720460826102,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-1.2549104902667894,-0.5702852729162846,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.7933740698196985,-0.5670736988607847,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-2.0376487939170405,-0.9102666972715863,1.4171812799282668,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.32093633684066775,1.3024994793716005,-0.6997700095911359,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.047712540081475054,0.027336483073412753,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.021207181446985076,-0.13295602693756478,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.2856229286513512,0.8833165536267741,-1.4054204394309369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8652074618740851,0.5196573052896221,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.4014203760971244,0.14336455319423155,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,-0.16497894316666592,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.21856027140742887,-0.21326734374453343,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6164306147393648,1.259269487297653,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,1.658168901189699,-1.4054204394309369,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6756625869089546,2.29048199409193,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.0769851895407356,-0.541673413586584,0.711530850088466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.607073264177276,0.9433439107268683,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.192251095559568,1.9300153384464573,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.2634258203120312,-0.5368492087570481,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.8062442694518268,-0.3782037705669475,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.5667126555150548,-0.3782037705669475,0.711530850088466,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.047712540081475054,-0.3782037705669475,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.17221145741011698,-0.5782951042874364,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.047712540081475054,0.178912646844895,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.047712540081475054,1.9740120554021914,-1.4054204394309369,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.320393951382449,3.6437198693963433,1.4171812799282668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.047712540081475054,-0.5863420745325808,1.4171812799282668,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.5853121508905248,-0.711662874968237,-0.6997700095911359,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.047712540081475054,-0.332158567205381,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.047712540081475054,-0.5593844320300001,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.4211431368094716,-0.2760766060861192,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-2.4685531783954557,1.2590469590140827,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.34342036720230257,-0.9102666972715863,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,-0.9014350319785455,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.047712540081475054,-0.07896996741761127,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.047712540081475054,-0.011632220204752252,1.4171812799282668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.5502275071149738,3.2931431091741814,0.711530850088466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.8768432172880856,0.6329196819730903,0.711530850088466,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.047712540081475054,-0.8559950133005726,0.005880420248664987,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2.3309449555306547,-0.6855422218559836,1.4171812799282668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.5756974714389047,-0.5823814009855411,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,-0.621733172308793,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.2272478842346708,1.3564686153208585,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.8050921010867125,-0.5175385383622496,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.40206990628207245,-0.9102666972715863,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.047712540081475054,0.28254672559550603,1.4171812799282668,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.7645614337047275,2.4765482296692207,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.05496631093686,-0.7194565418954675,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2749560246920677,0.37866373278401694,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.047712540081475054,1.056564410963628,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.564149998787938,-0.5054548700225313,-1.4054204394309369,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.12069072253437998,-0.5745356808358911,1.4171812799282668,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.13588092068196533,-0.873806196091494,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.1836229477860856,-0.20362538627144494,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6862582383890163,0.0903591844715127,0.005880420248664987,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.8305201137827711,-0.31065892484365565,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5859375456248214,-0.851223950726502,-1.4054204394309369,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0972867646696642,-0.8229250533984611,1.4171812799282668,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.6900300260844981,-0.2605540680604645,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.09700599211624145,-0.9102666972715863,0.005880420248664987,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.047712540081475054,1.638429154999124,-1.4054204394309369,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.24306541874925525,-0.6862383372461741,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6146467437166849,-0.5937428142819229,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.060754992048943794,-0.3782037705669475,0.711530850088466,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.38662100312125225,0.6642651266565026,1.4171812799282668,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.047712540081475054,-0.01822963753110477,1.4171812799282668,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
2.0136172188855856,-0.1268628693380981,-0.6997700095911359,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.8956080794462264,-0.37826493158706065,1.4171812799282668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.047712540081475054,-0.9102666972715863,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.8423827733312166,0.3682431631218332,0.711530850088466,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.21739806430420994,-0.9102666972715863,0.711530850088466,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
